877	33.736
877.5	33.814
878	33.682
878.5	33.459
879	33.194
879.5	33.027
880	33.098
880.5	33.233
881	33.449
881.5	33.801
882	33.899
882.5	33.71
883	33.506
883.5	33.324
884	33.294
884.5	33.534
885	33.798
885.5	33.856
886	33.812
886.5	33.777
887	33.737
887.5	33.831
888	33.94
888.5	33.935
889	33.893
889.5	33.91
890	33.772
890.5	33.496
891	33.323
891.5	33.191
892	33.081
892.5	33.118
893	33.262
893.5	33.408
894	33.616
894.5	33.75
895	33.596
895.5	33.471
896	33.474
896.5	33.353
897	33.362
897.5	33.539
898	33.517
898.5	33.385
899	33.346
899.5	33.282
900	33.043
900.5	32.654
901	32.534
901.5	32.466
902	32.325
902.5	32.507
903	33.003
903.5	33.343
904	33.723
904.5	34.178
905	34.325
905.5	34.341
906	34.402
906.5	34.423
907	34.468
907.5	34.408
908	34.141
908.5	33.903
909	33.597
909.5	33.304
910	33.375
910.5	33.752
911	34.015
911.5	34.202
912	34.346
912.5	34.301
913	34.086
913.5	33.825
914	33.548
914.5	33.617
915	33.788
915.5	33.934
916	34.283
916.5	34.401
917	34.439
917.5	34.597
918	34.624
918.5	34.779
919	34.633
919.5	34.499
920	34.564
920.5	34.524
921	34.445
921.5	34.306
922	33.919
922.5	33.761
923	33.965
923.5	34.157
924	34.371
924.5	34.712
925	34.772
925.5	34.729
926	34.701
926.5	34.559
927	34.428
927.5	34.393
928	34.63
928.5	35.135
929	35.419
929.5	35.33
930	34.945
930.5	34.386
931	33.728
931.5	33.448
932	33.705
932.5	33.798
933	33.458
933.5	33.177
934	32.725
934.5	32.406
935	32.737
935.5	33.246
936	33.311
936.5	33.559
937	33.985
937.5	33.729
938	33.181
938.5	32.799
939	32.364
939.5	32.077
940	31.951
940.5	32.087
941	32.528
941.5	33.29
942	33.99
942.5	33.732
943	32.748
943.5	31.752
944	31.496
944.5	32.55
945	33.325
945.5	33.441
946	32.867
946.5	32.368
947	32.809
947.5	34.17
948	35.236
948.5	35.392
949	35.031
949.5	34.602
950	33.963
950.5	33.687
951	33.542
951.5	33.568
952	34.038
952.5	34.455
953	34.555
953.5	34.797
954	34.866
954.5	34.552
955	33.759
955.5	32.416
956	30.571
956.5	29.555
957	29.957
957.5	31.203
958	33.125
958.5	34.83
959	35.885
959.5	36.538
960	36.532
960.5	36.146
961	34.991
961.5	33.792
962	32.985
962.5	32.552
963	32.432
963.5	32.882
964	33.717
964.5	34.531
965	35.116
965.5	35.108
966	34.426
966.5	33.712
967	33.111
967.5	32.959
968	33.083
968.5	33.02
969	32.66
969.5	32.141
970	31.747
970.5	31.813
971	31.824
971.5	31.648
972	31.529
972.5	31.033
973	29.774
973.5	29.156
974	29.282
974.5	30.119
975	31.361
975.5	32.849
976	33.413
976.5	33.119
977	33.094
977.5	33.594
978	33.802
978.5	33.903
979	33.804
979.5	33.139
980	32.116
980.5	31.512
981	31.037
981.5	30.699
982	30.698
982.5	31.108
983	31.825
983.5	32.049
984	32.317
984.5	32.78
985	32.2
985.5	31.086
986	30.083
986.5	28.937
987	28.742
987.5	29.681
988	30.419
988.5	30.827
989	30.995
989.5	30.773
990	30.584
990.5	30.277
991	30.198
991.5	29.582
992	29.25
992.5	29.532
993	29.717
993.5	29.635
994	30.079
994.5	30.387
995	30.64
995.5	31.496
996	31.144
996.5	30.549
997	30.655
997.5	30.642
998	30.683
998.5	30.814
999	30.708
999.5	30.328
1e3	29.89
1000.5	29.694
1001	30.766
1001.5	32.596
1002	33.658
1002.5	32.995
1003	31.818
1003.5	30.58
1004	30.44
1004.5	32.569
1005	35.288
1005.5	36.535
1006	35.684
1006.5	34.086
1007	33.323
1007.5	32.492
1008	31.256
1008.5	29.79
1009	28.679
1009.5	27.775
1010	28.222
1010.5	29.608
1011	30.468
1011.5	30.358
1012	30.52
1012.5	30.621
1013	30.09
1013.5	30.441
1014	30.882
1014.5	30.154
1015	28.066
1015.5	27.378
1016	27.527
1016.5	27.845
1017	30.713
1017.5	33.783
1018	34.71
1018.5	36.249
1019	35.691
1019.5	33.039
1020	32.733
1020.5	31.731
1021	31.194
1021.5	32.257
1022	31.908
1022.5	30.188
1023	28.613
1023.5	27.333
1024	26.574
1024.5	26.667
1025	28.079
1025.5	28.772
1026	28.236
1026.5	28.505
1027	29.499
1027.5	29.74
1028	30.364
1028.5	30.47
1029	30.27
1029.5	30.098
1030	30.142
1030.5	29.325
1031	28.692
1031.5	29.666
1032	31.192
1032.5	32.456
1033	33.914
1033.5	33.344
1034	29.961
1034.5	26.535
1035	23.554
1035.5	21.725
1036	20.579
1036.5	21.765
1037	24.648
1037.5	28.399
1038	34.361
1038.5	39.673
1039	42.406
1039.5	43.373
1040	43.176
1040.5	41.595
1041	39.371
1041.5	36.529
1042	31.088
1042.5	21.868
1043	14.282
1043.5	10.847
1044	10.729
1044.5	15.777
1045	24.748
1045.5	30.453
1046	33.032
1046.5	37.48
1047	39.221
1047.5	35.5
1048	30.379
1048.5	24.145
1049	19.503
1049.5	18.378
1050	18.496
1050.5	19.764
1051	20.884
1051.5	20.144
1052	20.366
1052.5	22.259
1053	22.854
1053.5	24.019
1054	28.861
1054.5	36.519
1055	40.722
1055.5	42.06
1056	38.241
1056.5	30.303
1057	23.528
1057.5	19.607
1058	19.005
1058.5	20.776
1059	21.994
1059.5	22.828
1060	22.636
1060.5	20.848
1061	18.133
1061.5	17.18
1062	17.086
1062.5	18.576
1063	21.84
1063.5	23.635
1064	26.286
1064.5	30.062
1065	30.159
1065.5	26
1066	20.5
1066.5	15.535
1067	14.848
1067.5	15.101
1068	17.91
1068.5	20.275
1069	21.328
1069.5	19.705
1070	19.761
1070.5	21.712
1071	25.191
1071.5	32.078
1072	38.687
1072.5	40.109
1073	36.738
1073.5	25.368
1074	14.341
1074.5	11.425
1075	13.445
1075.5	18.238
1076	24.292
1076.5	27.075
1077	20.861
1077.5	9.674
1078	0.124
1078.5	-7.051
1079	-8.663
1079.5	-0.867
1080	8.748
1080.5	18.443
1081	23.596
1081.5	23.507
1082	23.154
1082.5	19.164
1083	9.586
1083.5	1.199
1084	-1.126
1084.5	-0.854
1085	6.522
1085.5	15.939
1086	20.673
1086.5	21.798
1087	21.135
1087.5	20.444
1088	23.257
1088.5	27.153
1089	31.21
1089.5	31.243
1090	24.94
1090.5	17.112
1091	12.575
1091.5	10.775
1092	12.898
1092.5	17.761
1093	24.158
1093.5	25.065
1094	22.186
1094.5	18.214
1095	12.58
1095.5	7.947
1096	10.101
1096.5	17.791
1097	26.213
1097.5	27.099
1098	19.9
1098.5	11.939
1099	4.842
