545	4.983
545.5	5.015
546	5.04
546.5	5.054
547	5.062
547.5	5.069
548	5.089
548.5	5.124
549	5.153
549.5	5.153
550	5.144
550.5	5.119
551	5.113
551.5	5.119
552	5.122
552.5	5.131
553	5.144
553.5	5.162
554	5.182
554.5	5.191
555	5.186
555.5	5.172
556	5.143
556.5	5.117
557	5.084
557.5	5.059
558	5.039
558.5	5.016
559	4.992
559.5	4.973
560	4.953
560.5	4.934
561	4.918
561.5	4.915
562	4.917
562.5	4.923
563	4.918
563.5	4.883
564	4.854
564.5	4.823
565	4.795
565.5	4.781
566	4.761
566.5	4.732
567	4.702
567.5	4.657
568	4.616
568.5	4.591
569	4.572
569.5	4.54
570	4.494
570.5	4.448
571	4.41
571.5	4.38
572	4.342
572.5	4.294
573	4.257
573.5	4.234
574	4.218
574.5	4.197
575	4.16
575.5	4.114
576	4.074
576.5	4.052
577	4.035
577.5	4.016
578	3.99
578.5	3.961
579	3.93
579.5	3.923
580	3.931
580.5	3.925
581	3.914
581.5	3.886
582	3.857
582.5	3.844
583	3.838
583.5	3.835
584	3.821
584.5	3.807
585	3.792
585.5	3.778
586	3.764
586.5	3.739
587	3.711
587.5	3.697
588	3.678
588.5	3.661
589	3.644
589.5	3.61
590	3.585
590.5	3.585
591	3.583
591.5	3.596
592	3.609
592.5	3.606
593	3.6
593.5	3.584
594	3.564
594.5	3.54
595	3.53
595.5	3.53
596	3.538
596.5	3.553
597	3.563
597.5	3.558
598	3.538
598.5	3.526
599	3.519
599.5	3.52
600	3.535
600.5	3.529
601	3.51
601.5	3.502
602	3.487
602.5	3.468
603	3.454
603.5	3.441
604	3.426
604.5	3.418
605	3.401
605.5	3.381
606	3.376
606.5	3.382
607	3.389
607.5	3.392
608	3.385
608.5	3.373
609	3.362
609.5	3.344
610	3.327
610.5	3.305
611	3.288
611.5	3.27
612	3.249
612.5	3.233
613	3.209
613.5	3.192
614	3.171
614.5	3.161
615	3.161
615.5	3.151
616	3.156
616.5	3.147
617	3.129
617.5	3.116
618	3.095
618.5	3.078
619	3.073
619.5	3.079
620	3.087
620.5	3.084
621	3.072
621.5	3.051
622	3.034
622.5	3.029
623	3.035
623.5	3.032
624	3.023
624.5	3.022
625	3.016
625.5	3.02
626	3.024
626.5	3.025
627	3.03
627.5	3.035
628	3.033
628.5	3.023
629	3.002
629.5	3
630	2.999
630.5	2.989
631	2.988
631.5	2.98
632	2.985
632.5	3.003
633	3.006
633.5	2.981
634	2.947
634.5	2.917
635	2.913
635.5	2.938
636	2.958
636.5	2.953
637	2.931
637.5	2.905
638	2.893
638.5	2.893
639	2.893
639.5	2.889
640	2.876
640.5	2.863
641	2.853
641.5	2.841
642	2.837
642.5	2.832
643	2.808
643.5	2.788
644	2.761
644.5	2.725
645	2.704
645.5	2.684
646	2.668
646.5	2.657
647	2.642
647.5	2.637
648	2.638
648.5	2.642
649	2.636
649.5	2.617
650	2.6
650.5	2.596
651	2.618
651.5	2.636
652	2.638
652.5	2.618
653	2.588
653.5	2.554
654	2.535
654.5	2.534
655	2.52
655.5	2.509
656	2.488
656.5	2.463
657	2.461
657.5	2.465
658	2.455
658.5	2.43
659	2.414
659.5	2.4
660	2.401
660.5	2.423
661	2.434
661.5	2.425
662	2.398
662.5	2.364
663	2.34
663.5	2.333
664	2.345
664.5	2.346
665	2.321
665.5	2.306
666	2.292
666.5	2.285
667	2.288
667.5	2.264
668	2.223
668.5	2.186
669	2.159
669.5	2.148
670	2.169
670.5	2.182
671	2.183
671.5	2.183
672	2.165
672.5	2.144
673	2.135
673.5	2.142
674	2.143
674.5	2.156
675	2.179
675.5	2.181
676	2.189
676.5	2.196
677	2.182
677.5	2.167
678	2.151
678.5	2.143
679	2.16
679.5	2.163
680	2.155
680.5	2.162
681	2.177
681.5	2.196
682	2.22
682.5	2.235
683	2.235
683.5	2.235
684	2.233
684.5	2.229
685	2.229
685.5	2.232
686	2.285
686.5	2.359
687	2.404
687.5	2.458
688	2.49
688.5	2.501
689	2.561
689.5	2.63
690	2.693
690.5	2.752
691	2.805
691.5	2.862
692	2.916
692.5	2.977
693	3.055
693.5	3.158
694	3.267
694.5	3.375
695	3.464
695.5	3.554
696	3.676
696.5	3.821
697	3.974
697.5	4.117
698	4.246
698.5	4.378
699	4.526
699.5	4.668
700	4.799
700.5	4.912
701	5.034
701.5	5.174
702	5.328
702.5	5.504
703	5.673
703.5	5.849
704	6.041
704.5	6.232
705	6.398
705.5	6.563
706	6.724
706.5	6.895
707	7.102
707.5	7.297
708	7.504
708.5	7.73
709	7.939
709.5	8.159
710	8.353
710.5	8.508
711	8.68
711.5	8.854
712	9.059
712.5	9.28
713	9.48
713.5	9.688
714	9.889
714.5	10.118
715	10.363
715.5	10.598
716	10.827
716.5	11.031
717	11.275
717.5	11.548
718	11.84
718.5	12.167
719	12.468
719.5	12.78
720	13.101
720.5	13.409
721	13.729
721.5	14.026
722	14.315
722.5	14.636
723	14.971
723.5	15.341
724	15.727
724.5	16.118
725	16.523
725.5	16.916
726	17.337
726.5	17.74
727	18.116
727.5	18.516
728	18.925
728.5	19.323
729	19.725
729.5	20.11
730	20.503
730.5	20.921
731	21.339
731.5	21.767
732	22.198
732.5	22.644
733	23.121
733.5	23.594
734	24.026
734.5	24.423
735	24.836
735.5	25.234
736	25.633
736.5	26.072
737	26.483
737.5	26.909
738	27.399
738.5	27.88
739	28.319
739.5	28.74
740	29.196
740.5	29.599
741	29.992
741.5	30.386
742	30.721
742.5	31.028
743	31.385
743.5	31.734
744	32.055
744.5	32.372
745	32.67
745.5	32.991
746	33.374
746.5	33.785
747	34.148
747.5	34.479
748	34.764
748.5	35
749	35.243
749.5	35.464
750	35.699
750.5	35.956
751	36.189
751.5	36.434
752	36.677
752.5	36.857
753	37.025
753.5	37.224
754	37.445
754.5	37.671
755	37.947
755.5	38.215
756	38.43
756.5	38.575
757	38.655
757.5	38.728
758	38.758
758.5	38.868
759	39.088
759.5	39.326
760	39.631
760.5	39.855
761	39.866
761.5	39.866
762	39.953
762.5	40.075
763	40.186
763.5	40.283
764	40.334
764.5	40.3
765	40.302
765.5	40.317
766	40.294
766.5	40.299
767	40.374
767.5	40.486
768	40.578
768.5	40.658
769	40.704
769.5	40.726
770	40.729
770.5	40.751
771	40.796
771.5	40.775
772	40.773
772.5	40.863
773	40.954
773.5	41.075
774	41.212
774.5	41.224
775	41.119
775.5	41.053
776	41.004
776.5	41.056
777	41.236
777.5	41.334
778	41.367
778.5	41.333
779	41.303
779.5	41.408
780	41.513
780.5	41.635
781	41.71
781.5	41.668
782	41.626
782.5	41.629
783	41.717
783.5	41.827
784	41.921
784.5	41.982
785	42.018
785.5	42.027
786	42.031
786.5	42.08
787	42.104
787.5	42.113
788	42.06
788.5	41.917
789	41.784
789.5	41.686
790	41.623
790.5	41.679
791	41.806
791.5	41.898
792	41.974
792.5	42.001
793	41.998
793.5	42.008
794	42.06
794.5	42.107
795	42.16
795.5	42.146
796	42.035
796.5	42.01
797	42.078
797.5	42.16
798	42.325
798.5	42.55
799	42.702
799.5	42.762
800	42.753
800.5	42.699
801	42.695
801.5	42.717
802	42.749
802.5	42.79
803	42.727
803.5	42.611
804	42.511
804.5	42.45
805	42.488
805.5	42.547
806	42.649
806.5	42.767
807	42.84
807.5	42.886
808	42.901
808.5	42.945
809	42.967
809.5	42.9
810	42.847
810.5	42.765
811	42.693
811.5	42.734
812	42.822
812.5	42.851
813	42.883
813.5	42.868
814	42.865
814.5	42.889
815	42.832
815.5	42.81
816	42.904
816.5	42.989
817	43.146
817.5	43.301
818	43.292
818.5	43.297
819	43.236
819.5	43.12
820	43.106
820.5	43.104
821	43.13
821.5	43.204
822	43.275
822.5	43.316
823	43.287
823.5	43.296
824	43.277
824.5	43.321
825	43.455
825.5	43.557
826	43.524
826.5	43.404
827	43.333
827.5	43.242
828	43.252
828.5	43.398
829	43.502
829.5	43.645
830	43.868
830.5	43.946
831	43.961
831.5	43.926
832	43.826
832.5	43.684
833	43.517
833.5	43.358
834	43.314
834.5	43.409
835	43.612
835.5	43.795
836	43.777
836.5	43.709
837	43.612
837.5	43.564
838	43.667
838.5	43.767
839	43.754
839.5	43.755
840	43.777
840.5	43.809
841	43.807
841.5	43.814
842	43.795
842.5	43.596
843	43.484
843.5	43.526
844	43.428
844.5	43.436
845	43.661
845.5	43.749
846	43.838
846.5	43.897
847	43.835
847.5	43.777
848	43.713
848.5	43.782
849	43.822
849.5	43.929
850	44.237
850.5	44.496
851	44.663
851.5	44.667
852	44.35
852.5	43.914
853	43.617
853.5	43.525
854	43.665
854.5	44.006
855	44.429
855.5	44.697
856	44.641
856.5	44.464
857	44.232
857.5	44.043
858	44.079
858.5	44.072
859	44.018
859.5	43.95
860	43.782
860.5	43.76
861	43.943
861.5	44.137
862	44.214
862.5	44.308
863	44.442
863.5	44.545
864	44.675
864.5	44.722
865	44.707
865.5	44.61
866	44.534
866.5	44.623
867	44.685
867.5	44.658
868	44.62
868.5	44.672
869	44.732
869.5	44.686
870	44.578
870.5	44.377
871	44.101
871.5	43.871
872	43.842
872.5	43.92
873	44.055
873.5	44.305
874	44.506
874.5	44.559
875	44.567
875.5	44.69
876	44.775
876.5	44.738
877	44.754
877.5	44.606
878	44.328
878.5	44.009
879	43.712
879.5	43.742
880	43.797
880.5	43.982
881	44.306
881.5	44.383
882	44.326
882.5	44.297
883	44.38
883.5	44.417
884	44.315
884.5	44.249
885	44.055
885.5	43.969
886	44.074
886.5	44.178
887	44.396
887.5	44.803
888	45.241
888.5	45.514
889	45.52
889.5	45.335
890	44.938
890.5	44.591
891	44.738
891.5	45.08
892	45.26
892.5	45.319
893	45.106
893.5	44.712
894	44.436
894.5	44.245
895	44.096
895.5	44.04
896	43.904
896.5	43.564
897	43.471
897.5	43.658
898	43.735
898.5	43.834
899	43.865
899.5	43.663
900	43.427
900.5	43.588
901	43.892
901.5	44.032
902	44.186
902.5	44.193
903	44.194
903.5	44.379
904	44.489
904.5	44.384
905	43.997
905.5	43.453
906	43.062
906.5	42.823
907	42.657
907.5	42.578
908	42.58
908.5	42.684
909	43.039
909.5	43.496
910	43.753
910.5	43.766
911	43.604
911.5	43.368
912	43.347
912.5	43.46
913	43.535
913.5	43.552
914	43.594
914.5	43.669
915	43.606
915.5	43.591
916	43.627
916.5	43.379
917	43.158
917.5	43.063
918	42.87
918.5	42.97
919	43.114
919.5	43.183
920	43.248
920.5	43.201
921	43.131
921.5	43.154
922	43.231
922.5	43.413
923	43.763
923.5	44.083
924	44.312
924.5	44.51
925	44.351
925.5	43.977
926	43.472
926.5	43.103
927	43.128
927.5	43.227
928	43.55
928.5	43.852
929	43.529
929.5	43.167
930	42.713
930.5	42.117
931	41.412
931.5	40.71
932	40.085
932.5	39.379
933	38.971
933.5	38.953
934	38.618
934.5	38.282
935	37.941
935.5	37.717
936	38.403
936.5	39.596
937	40.362
937.5	41.151
938	41.218
938.5	40.477
939	40.157
939.5	39.958
940	39.233
940.5	38.808
941	38.856
941.5	39.045
942	39.353
942.5	39.455
943	39.02
943.5	38.396
944	38.069
944.5	38.165
945	38.519
945.5	38.648
946	38.344
946.5	38.191
947	38.714
947.5	39.322
948	39.481
948.5	39.545
949	39.397
949.5	39.007
950	39.085
950.5	39.563
951	39.478
951.5	39.101
952	39.143
952.5	38.753
953	38.993
953.5	39.519
954	39.004
954.5	37.594
955	35.584
955.5	34.085
956	33.785
956.5	33.953
957	34.739
957.5	35.133
958	35.08
958.5	35.285
959	35.911
959.5	36.938
960	37.976
960.5	38.497
961	38.204
961.5	37.953
962	37.465
962.5	37.263
963	37.527
963.5	37.468
964	36.969
964.5	36.337
965	35.535
965.5	35.071
966	35.377
966.5	36.52
967	37.663
967.5	37.699
968	36.781
968.5	35.501
969	33.682
969.5	32.389
970	31.912
970.5	31.869
971	32.088
971.5	32.447
972	32.926
972.5	33.257
973	33.12
973.5	32.87
974	32.542
974.5	32.626
975	33.571
975.5	35.297
976	36.695
976.5	37.17
977	37.509
977.5	37.677
978	36.998
978.5	36.136
979	35.459
979.5	34.634
980	34.191
980.5	34.136
981	34.413
981.5	34.965
982	35.321
982.5	35.544
983	35.922
983.5	36.659
984	37.632
984.5	38.291
985	38.906
985.5	38.736
986	36.94
986.5	35.794
987	36.276
987.5	36.3
988	36.586
988.5	37.586
989	37.643
989.5	37.161
990	37.801
990.5	37.801
991	36.051
991.5	34.358
992	33.398
992.5	32.46
993	31.992
993.5	31.889
994	32.143
994.5	31.687
995	30.903
995.5	31.431
996	31.139
996.5	30.724
997	31.05
997.5	30.847
998	30.59
998.5	30.78
999	31.591
999.5	32.734
1e3	32.894
1000.5	31.92
1001	30.998
1001.5	30.116
1002	29.741
1002.5	30.493
1003	31.84
1003.5	32.283
1004	32.617
1004.5	32.863
1005	32.22
1005.5	31.6
1006	31.811
1006.5	30.947
1007	29.427
1007.5	28.506
1008	27.659
1008.5	27.049
1009	28.191
1009.5	30.337
1010	31.131
1010.5	31.224
1011	31.625
1011.5	32.201
1012	32.181
1012.5	32.587
1013	33.587
1013.5	34.944
1014	36.555
1014.5	38.036
1015	37.229
1015.5	35.527
1016	33.232
1016.5	31.352
1017	31.425
1017.5	32.691
1018	32.885
1018.5	33.015
1019	32.935
1019.5	31.453
1020	31.498
1020.5	32.989
1021	35.66
1021.5	38.24
1022	38.242
1022.5	36.574
1023	34.254
1023.5	31.429
1024	29.468
1024.5	28.966
1025	29.107
1025.5	27.366
1026	23.591
1026.5	20.214
1027	17.445
1027.5	17.2
1028	20.972
1028.5	25.043
1029	27.725
1029.5	28.13
1030	27.255
1030.5	25.918
1031	27.368
1031.5	31.468
1032	33.968
1032.5	34.975
1033	35.65
1033.5	33.99
1034	31.84
1034.5	32.394
1035	35.704
1035.5	38.333
1036	38.163
1036.5	37.13
1037	34.548
1037.5	31.452
1038	31.162
1038.5	34.048
1039	37.818
1039.5	39.679
1040	38.083
1040.5	34.048
1041	26.688
1041.5	20.616
1042	15.656
1042.5	9.466
1043	6.028
1043.5	6.755
1044	8.251
1044.5	12.499
1045	21.088
1045.5	28.91
1046	32.205
1046.5	36.534
1047	42.097
1047.5	44.898
1048	45.93
1048.5	44.468
1049	38.473
1049.5	30.504
1050	21.998
1050.5	18.412
1051	21.039
1051.5	24.152
1052	27.499
1052.5	31.791
1053	33.428
1053.5	33.85
1054	35.62
1054.5	36.77
1055	34.084
1055.5	29.3
1056	23.811
1056.5	18.676
1057	13.871
1057.5	11.132
1058	12.353
1058.5	12.113
1059	10.932
1059.5	12.689
1060	12.734
1060.5	12.081
1061	15.738
1061.5	19.557
1062	20.542
1062.5	21.957
1063	21.118
1063.5	18.573
1064	18.508
1064.5	19.666
1065	19.319
1065.5	17.883
1066	14.626
1066.5	8.306
1067	4.207
1067.5	4.042
1068	9.577
1068.5	14.452
1069	16.012
1069.5	14.919
1070	13.086
1070.5	9.933
1071	9.184
1071.5	13.88
1072	20.31
1072.5	26.193
1073	30.77
1073.5	32.451
1074	32.196
1074.5	31.53
1075	29.962
1075.5	29.151
1076	28.651
1076.5	24.306
1077	13.809
1077.5	1.232
1078	-8.886
1078.5	-15.225
1079	-11.98
1079.5	1.364
1080	15.096
1080.5	26.277
1081	28.878
1081.5	21.95
1082	12.206
1082.5	2.648
1083	-5.368
1083.5	-7.764
1084	-4.055
1084.5	1.853
1085	8.073
1085.5	11.346
1086	15.374
1086.5	18.07
1087	17.605
1087.5	18.987
1088	22.694
1088.5	25.519
1089	27.408
1089.5	28.406
1090	26.092
1090.5	19.075
1091	13.602
1091.5	11.394
1092	9.052
1092.5	6.691
1093	3.603
1093.5	-0.132
1094	-5.729
1094.5	-12.281
1095	-17.728
1095.5	-23.123
1096	-19.295
1096.5	-5.008
1097	13.302
1097.5	25.191
1098	29.788
1098.5	29.954
1099	23.659
1099.5	15.496
1100	15.316
1100.5	20.053
1101	24.803
1101.5	29.136
1102	32.799
1102.5	32.895
1103	26.238
1103.5	22.493
1104	24.955
1104.5	23.371
1105	12.5
1105.5	5.913
1106	5.145
1106.5	7.427
1107	14.31
1107.5	23.471
1108	27.488
1108.5	26.156
1109	22.266
1109.5	19.647
1110	22.737
1110.5	25.745
1111	22.394
1111.5	20.902
1112	20.377
1112.5	16.974
1113	17.15
1113.5	17.819
1114	17.393
1114.5	17.787
1115	15.994
1115.5	19.155
1116	25.364
1116.5	26.717
1117	25.311
1117.5	20.595
1118	12.644
1118.5	1.794
1119	-4.679
1119.5	-4.323
1120	-3.496
1120.5	-0.172
1121	11.984
1121.5	16.026
1122	18.118
1122.5	22.699
1123	23.448
1123.5	22.067
1124	22.663
1124.5	22.158
1125	17.787
1125.5	12.101
1126	9.581
1126.5	5.818
1127	3.019
1127.5	8.053
1128	16.835
1128.5	24.508
1129	32.747
1129.5	37.223
1130	36.578
1130.5	30.853
1131	25.006
1131.5	27.973
1132	32.628
1132.5	36.509
1133	46.056
1133.5	52.2
1134	42.308
1134.5	33.299
1135	23.231
1135.5	15.596
1136	11.595
1136.5	10.171
1137	12.372
1137.5	17.241
1138	18.615
1138.5	17.881
1139	14.893
1139.5	5.674
1140	-5.801
1140.5	-6.603
1141	2.276
1141.5	10.553
1142	19.525
1142.5	24.072
1143	23.738
1143.5	23.293
1144	23.69
1144.5	20.452
1145	17.651
1145.5	15.968
1146	11.911
1146.5	7.692
1147	6.303
1147.5	1.155
1148	-7.179
1148.5	-8.428
1149	-5.965
1149.5	1.085
1150	12.975
1150.5	19.642
1151	12.552
1151.5	2.237
1152	-4.895
1152.5	-7.982
1153	-4.029
1153.5	5.407
1154	14.13
1154.5	21.602
1155	25.478
1155.5	23.021
1156	17.696
1156.5	17.808
1157	17.626
1157.5	15.387
1158	16.393
1158.5	14.676
1159	3.82
1159.5	-5.024
1160	-10.228
1160.5	-12.439
1161	-6.97
1161.5	0.499
1162	8.83
1162.5	19.55
1163	28.791
1163.5	32.19
1164	25.263
1164.5	7.864
1165	-9.056
1165.5	-16.157
1166	-17.789
1166.5	-5.467
1167	10.404
1167.5	9.441
1168	5.993
1168.5	8.043
1169	2.264
1169.5	-4.23
1170	-3.647
1170.5	-2.657
1171	-4.507
1171.5	-3.567
1172	-1.24
1172.5	4.373
1173	9.878
1173.5	12.5
1174	14.601
1174.5	12.806
1175	6.167
1175.5	3.467
1176	0.084
1176.5	7.437
1177	-2.877
1177.5	0
